SrvcDstrctNm,DsbltyGrpNm,AgeBnd,PrtcpntCnt,SuppCatg,RprtDt,Key
North Metro,ABI,7 to 14,11,ALL,30JUN2022,76873
North Metro,ABI,7 to 14,14,Capacity Building,30JUN2022,76874
North Metro,ABI,7 to 14,5,Capital,30JUN2022,76875
North Metro,ABI,7 to 14,5,Core,30JUN2022,76876
North Metro,ABI,ALL,146,ALL,30JUN2022,76877
North Metro,ABI,ALL,144,Capacity Building,30JUN2022,76878
North Metro,ABI,ALL,75,Capital,30JUN2022,76879
North Metro,ABI,ALL,143,Core,30JUN2022,76880
North Metro,ALL,0 to 6,841,ALL,30JUN2022,76881
North Metro,ALL,0 to 6,841,Capacity Building,30JUN2022,76882
North Metro,ALL,0 to 6,200,Capital,30JUN2022,76883
North Metro,ALL,0 to 6,749,Core,30JUN2022,76884
North Metro,ALL,15 to 18,677,ALL,30JUN2022,76885
North Metro,ALL,15 to 18,668,Capacity Building,30JUN2022,76886
North Metro,ALL,15 to 18,118,Capital,30JUN2022,76887
North Metro,ALL,15 to 18,516,Core,30JUN2022,76888
North Metro,ALL,19 to 24,683,ALL,30JUN2022,76889
North Metro,ALL,19 to 24,670,Capacity Building,30JUN2022,76890
North Metro,ALL,19 to 24,148,Capital,30JUN2022,76891
North Metro,ALL,19 to 24,613,Core,30JUN2022,76892
North Metro,ALL,25 to 34,617,ALL,30JUN2022,76893
North Metro,ALL,25 to 34,606,Capacity Building,30JUN2022,76894
North Metro,ALL,25 to 34,165,Capital,30JUN2022,76895
North Metro,ALL,25 to 34,593,Core,30JUN2022,76896
North Metro,ALL,35 to 44,447,ALL,30JUN2022,76897
North Metro,ALL,35 to 44,442,Capacity Building,30JUN2022,76898
North Metro,ALL,35 to 44,174,Capital,30JUN2022,76899
North Metro,ALL,35 to 44,436,Core,30JUN2022,76900
North Metro,ALL,45 to 54,439,ALL,30JUN2022,76901
North Metro,ALL,45 to 54,430,Capacity Building,30JUN2022,76902
North Metro,ALL,45 to 54,192,Capital,30JUN2022,76903
North Metro,ALL,45 to 54,433,Core,30JUN2022,76904
North Metro,ALL,55 to 64,533,ALL,30JUN2022,76905
North Metro,ALL,55 to 64,528,Capacity Building,30JUN2022,76906
North Metro,ALL,55 to 64,301,Capital,30JUN2022,76907
North Metro,ALL,55 to 64,525,Core,30JUN2022,76908
North Metro,ALL,65+,154,ALL,30JUN2022,76909
North Metro,ALL,65+,153,Capacity Building,30JUN2022,76910
North Metro,ALL,65+,89,Capital,30JUN2022,76911
North Metro,ALL,65+,152,Core,30JUN2022,76912
North Metro,ALL,7 to 14,1752,ALL,30JUN2022,76913
North Metro,ALL,7 to 14,1737,Capacity Building,30JUN2022,76914
North Metro,ALL,7 to 14,360,Capital,30JUN2022,76915
North Metro,ALL,7 to 14,1332,Core,30JUN2022,76916
North Metro,ALL,ALL,6143,ALL,30JUN2022,76917
North Metro,ALL,ALL,6075,Capacity Building,30JUN2022,76918
North Metro,ALL,ALL,1747,Capital,30JUN2022,76919
North Metro,ALL,ALL,5349,Core,30JUN2022,76920
North Metro,Autism,0 to 6,277,ALL,30JUN2022,76921
North Metro,Autism,0 to 6,272,Capacity Building,30JUN2022,76922
North Metro,Autism,0 to 6,72,Capital,30JUN2022,76923
North Metro,Autism,0 to 6,259,Core,30JUN2022,76924
North Metro,Autism,15 to 18,449,ALL,30JUN2022,76925
North Metro,Autism,15 to 18,440,Capacity Building,30JUN2022,76926
North Metro,Autism,15 to 18,34,Capital,30JUN2022,76927
North Metro,Autism,15 to 18,322,Core,30JUN2022,76928
North Metro,Autism,19 to 24,369,ALL,30JUN2022,76929
North Metro,Autism,19 to 24,368,Capacity Building,30JUN2022,76930
North Metro,Autism,19 to 24,42,Capital,30JUN2022,76931
North Metro,Autism,19 to 24,307,Core,30JUN2022,76932
North Metro,Autism,25 to 34,174,ALL,30JUN2022,76933
North Metro,Autism,25 to 34,173,Capacity Building,30JUN2022,76934
North Metro,Autism,25 to 34,33,Capital,30JUN2022,76935
North Metro,Autism,25 to 34,167,Core,30JUN2022,76936
North Metro,Autism,35 to 44,71,ALL,30JUN2022,76937
North Metro,Autism,35 to 44,74,Capacity Building,30JUN2022,76938
North Metro,Autism,35 to 44,13,Capital,30JUN2022,76939
North Metro,Autism,35 to 44,69,Core,30JUN2022,76940
North Metro,Autism,45 to 54,20,ALL,30JUN2022,76941
North Metro,Autism,45 to 54,25,Capacity Building,30JUN2022,76942
North Metro,Autism,45 to 54,5,Capital,30JUN2022,76943
North Metro,Autism,45 to 54,21,Core,30JUN2022,76944
North Metro,Autism,55 to 64,5,ALL,30JUN2022,76945
North Metro,Autism,55 to 64,5,Capacity Building,30JUN2022,76946
North Metro,Autism,55 to 64,5,Capital,30JUN2022,76947
North Metro,Autism,55 to 64,5,Core,30JUN2022,76948
North Metro,Autism,65+,5,ALL,30JUN2022,76949
North Metro,Autism,65+,5,Capacity Building,30JUN2022,76950
North Metro,Autism,65+,5,Core,30JUN2022,76952
North Metro,Autism,7 to 14,1195,ALL,30JUN2022,76953
North Metro,Autism,7 to 14,1189,Capacity Building,30JUN2022,76954
North Metro,Autism,7 to 14,150,Capital,30JUN2022,76955
North Metro,Autism,7 to 14,874,Core,30JUN2022,76956
North Metro,Autism,ALL,2563,ALL,30JUN2022,76957
North Metro,Autism,ALL,2543,Capacity Building,30JUN2022,76958
North Metro,Autism,ALL,335,Capital,30JUN2022,76959
North Metro,Autism,ALL,2018,Core,30JUN2022,76960
North Metro,Cerebral Palsy,0 to 6,36,ALL,30JUN2022,76961
North Metro,Cerebral Palsy,0 to 6,36,Capacity Building,30JUN2022,76962
North Metro,Cerebral Palsy,0 to 6,31,Capital,30JUN2022,76963
North Metro,Cerebral Palsy,0 to 6,39,Core,30JUN2022,76964
North Metro,Cerebral Palsy,15 to 18,35,ALL,30JUN2022,76965
North Metro,Cerebral Palsy,15 to 18,37,Capacity Building,30JUN2022,76966
North Metro,Cerebral Palsy,15 to 18,28,Capital,30JUN2022,76967
North Metro,Cerebral Palsy,15 to 18,37,Core,30JUN2022,76968
North Metro,Cerebral Palsy,19 to 24,42,ALL,30JUN2022,76969
North Metro,Cerebral Palsy,19 to 24,44,Capacity Building,30JUN2022,76970
North Metro,Cerebral Palsy,19 to 24,34,Capital,30JUN2022,76971
North Metro,Cerebral Palsy,19 to 24,37,Core,30JUN2022,76972
North Metro,Cerebral Palsy,25 to 34,36,ALL,30JUN2022,76973
North Metro,Cerebral Palsy,25 to 34,35,Capacity Building,30JUN2022,76974
North Metro,Cerebral Palsy,25 to 34,32,Capital,30JUN2022,76975
North Metro,Cerebral Palsy,25 to 34,31,Core,30JUN2022,76976
North Metro,Cerebral Palsy,35 to 44,20,ALL,30JUN2022,76977
North Metro,Cerebral Palsy,35 to 44,22,Capacity Building,30JUN2022,76978
North Metro,Cerebral Palsy,35 to 44,20,Capital,30JUN2022,76979
North Metro,Cerebral Palsy,35 to 44,21,Core,30JUN2022,76980
North Metro,Cerebral Palsy,45 to 54,11,ALL,30JUN2022,76981
North Metro,Cerebral Palsy,45 to 54,14,Capacity Building,30JUN2022,76982
North Metro,Cerebral Palsy,45 to 54,5,Capital,30JUN2022,76983
North Metro,Cerebral Palsy,45 to 54,14,Core,30JUN2022,76984
North Metro,Cerebral Palsy,55 to 64,5,ALL,30JUN2022,76985
North Metro,Cerebral Palsy,55 to 64,5,Capacity Building,30JUN2022,76986
North Metro,Cerebral Palsy,55 to 64,5,Capital,30JUN2022,76987
North Metro,Cerebral Palsy,55 to 64,5,Core,30JUN2022,76988
North Metro,Cerebral Palsy,65+,5,ALL,30JUN2022,76989
North Metro,Cerebral Palsy,65+,5,Capacity Building,30JUN2022,76990
North Metro,Cerebral Palsy,65+,5,Capital,30JUN2022,76991
North Metro,Cerebral Palsy,65+,5,Core,30JUN2022,76992
North Metro,Cerebral Palsy,7 to 14,84,ALL,30JUN2022,76993
North Metro,Cerebral Palsy,7 to 14,81,Capacity Building,30JUN2022,76994
North Metro,Cerebral Palsy,7 to 14,64,Capital,30JUN2022,76995
North Metro,Cerebral Palsy,7 to 14,70,Core,30JUN2022,76996
North Metro,Cerebral Palsy,ALL,276,ALL,30JUN2022,76997
North Metro,Cerebral Palsy,ALL,276,Capacity Building,30JUN2022,76998
North Metro,Cerebral Palsy,ALL,221,Capital,30JUN2022,76999
North Metro,Cerebral Palsy,ALL,263,Core,30JUN2022,77000
North Metro,Developmental delay,0 to 6,251,ALL,30JUN2022,77001
North Metro,Developmental delay,0 to 6,248,Capacity Building,30JUN2022,77002
North Metro,Developmental delay,0 to 6,20,Capital,30JUN2022,77003
North Metro,Developmental delay,0 to 6,203,Core,30JUN2022,77004
North Metro,Developmental delay,7 to 14,23,ALL,30JUN2022,77033
North Metro,Developmental delay,7 to 14,19,Capacity Building,30JUN2022,77034
North Metro,Developmental delay,7 to 14,5,Capital,30JUN2022,77035
North Metro,Developmental delay,7 to 14,14,Core,30JUN2022,77036
North Metro,Developmental delay,ALL,274,ALL,30JUN2022,77037
North Metro,Developmental delay,ALL,274,Capacity Building,30JUN2022,77038
North Metro,Developmental delay,ALL,25,Capital,30JUN2022,77039
North Metro,Developmental delay,ALL,217,Core,30JUN2022,77040
North Metro,Global developmental delay,0 to 6,155,ALL,30JUN2022,77041
North Metro,Global developmental delay,0 to 6,154,Capacity Building,30JUN2022,77042
North Metro,Global developmental delay,0 to 6,25,Capital,30JUN2022,77043
North Metro,Global developmental delay,0 to 6,138,Core,30JUN2022,77044
North Metro,Global developmental delay,7 to 14,70,ALL,30JUN2022,77073
North Metro,Global developmental delay,7 to 14,74,Capacity Building,30JUN2022,77074
North Metro,Global developmental delay,7 to 14,12,Capital,30JUN2022,77075
North Metro,Global developmental delay,7 to 14,47,Core,30JUN2022,77076
North Metro,Global developmental delay,ALL,225,ALL,30JUN2022,77077
North Metro,Global developmental delay,ALL,225,Capacity Building,30JUN2022,77078
North Metro,Global developmental delay,ALL,33,Capital,30JUN2022,77079
North Metro,Global developmental delay,ALL,186,Core,30JUN2022,77080
North Metro,Hearing Impairment,0 to 6,33,ALL,30JUN2022,77081
North Metro,Hearing Impairment,0 to 6,31,Capacity Building,30JUN2022,77082
North Metro,Hearing Impairment,0 to 6,5,Capital,30JUN2022,77083
North Metro,Hearing Impairment,0 to 6,30,Core,30JUN2022,77084
North Metro,Hearing Impairment,15 to 18,17,ALL,30JUN2022,77085
North Metro,Hearing Impairment,15 to 18,15,Capacity Building,30JUN2022,77086
North Metro,Hearing Impairment,15 to 18,5,Capital,30JUN2022,77087
North Metro,Hearing Impairment,15 to 18,16,Core,30JUN2022,77088
North Metro,Hearing Impairment,19 to 24,19,ALL,30JUN2022,77089
North Metro,Hearing Impairment,19 to 24,14,Capacity Building,30JUN2022,77090
North Metro,Hearing Impairment,19 to 24,5,Capital,30JUN2022,77091
North Metro,Hearing Impairment,19 to 24,19,Core,30JUN2022,77092
North Metro,Hearing Impairment,25 to 34,23,ALL,30JUN2022,77093
North Metro,Hearing Impairment,25 to 34,25,Capacity Building,30JUN2022,77094
North Metro,Hearing Impairment,25 to 34,5,Capital,30JUN2022,77095
North Metro,Hearing Impairment,25 to 34,20,Core,30JUN2022,77096
North Metro,Hearing Impairment,35 to 44,14,ALL,30JUN2022,77097
North Metro,Hearing Impairment,35 to 44,14,Capacity Building,30JUN2022,77098
North Metro,Hearing Impairment,35 to 44,5,Capital,30JUN2022,77099
North Metro,Hearing Impairment,35 to 44,14,Core,30JUN2022,77100
North Metro,Hearing Impairment,45 to 54,26,ALL,30JUN2022,77101
North Metro,Hearing Impairment,45 to 54,22,Capacity Building,30JUN2022,77102
North Metro,Hearing Impairment,45 to 54,5,Capital,30JUN2022,77103
North Metro,Hearing Impairment,45 to 54,22,Core,30JUN2022,77104
North Metro,Hearing Impairment,55 to 64,32,ALL,30JUN2022,77105
North Metro,Hearing Impairment,55 to 64,31,Capacity Building,30JUN2022,77106
North Metro,Hearing Impairment,55 to 64,12,Capital,30JUN2022,77107
North Metro,Hearing Impairment,55 to 64,34,Core,30JUN2022,77108
North Metro,Hearing Impairment,65+,5,ALL,30JUN2022,77109
North Metro,Hearing Impairment,65+,5,Capacity Building,30JUN2022,77110
North Metro,Hearing Impairment,65+,5,Capital,30JUN2022,77111
North Metro,Hearing Impairment,65+,5,Core,30JUN2022,77112
North Metro,Hearing Impairment,7 to 14,84,ALL,30JUN2022,77113
North Metro,Hearing Impairment,7 to 14,72,Capacity Building,30JUN2022,77114
North Metro,Hearing Impairment,7 to 14,5,Capital,30JUN2022,77115
North Metro,Hearing Impairment,7 to 14,82,Core,30JUN2022,77116
North Metro,Hearing Impairment,ALL,255,ALL,30JUN2022,77117
North Metro,Hearing Impairment,ALL,233,Capacity Building,30JUN2022,77118
North Metro,Hearing Impairment,ALL,48,Capital,30JUN2022,77119
North Metro,Hearing Impairment,ALL,250,Core,30JUN2022,77120
North Metro,Intellectual Disability,0 to 6,64,ALL,30JUN2022,77121
North Metro,Intellectual Disability,0 to 6,59,Capacity Building,30JUN2022,77122
North Metro,Intellectual Disability,0 to 6,41,Capital,30JUN2022,77123
North Metro,Intellectual Disability,0 to 6,59,Core,30JUN2022,77124
North Metro,Intellectual Disability,15 to 18,132,ALL,30JUN2022,77125
North Metro,Intellectual Disability,15 to 18,133,Capacity Building,30JUN2022,77126
North Metro,Intellectual Disability,15 to 18,29,Capital,30JUN2022,77127
North Metro,Intellectual Disability,15 to 18,102,Core,30JUN2022,77128
North Metro,Intellectual Disability,19 to 24,193,ALL,30JUN2022,77129
North Metro,Intellectual Disability,19 to 24,185,Capacity Building,30JUN2022,77130
North Metro,Intellectual Disability,19 to 24,38,Capital,30JUN2022,77131
North Metro,Intellectual Disability,19 to 24,180,Core,30JUN2022,77132
North Metro,Intellectual Disability,25 to 34,222,ALL,30JUN2022,77133
North Metro,Intellectual Disability,25 to 34,214,Capacity Building,30JUN2022,77134
North Metro,Intellectual Disability,25 to 34,51,Capital,30JUN2022,77135
North Metro,Intellectual Disability,25 to 34,212,Core,30JUN2022,77136
North Metro,Intellectual Disability,35 to 44,110,ALL,30JUN2022,77137
North Metro,Intellectual Disability,35 to 44,111,Capacity Building,30JUN2022,77138
North Metro,Intellectual Disability,35 to 44,45,Capital,30JUN2022,77139
North Metro,Intellectual Disability,35 to 44,109,Core,30JUN2022,77140
North Metro,Intellectual Disability,45 to 54,74,ALL,30JUN2022,77141
North Metro,Intellectual Disability,45 to 54,69,Capacity Building,30JUN2022,77142
North Metro,Intellectual Disability,45 to 54,25,Capital,30JUN2022,77143
North Metro,Intellectual Disability,45 to 54,71,Core,30JUN2022,77144
North Metro,Intellectual Disability,55 to 64,34,ALL,30JUN2022,77145
North Metro,Intellectual Disability,55 to 64,37,Capacity Building,30JUN2022,77146
North Metro,Intellectual Disability,55 to 64,12,Capital,30JUN2022,77147
North Metro,Intellectual Disability,55 to 64,34,Core,30JUN2022,77148
North Metro,Intellectual Disability,65+,5,ALL,30JUN2022,77149
North Metro,Intellectual Disability,65+,5,Capacity Building,30JUN2022,77150
North Metro,Intellectual Disability,65+,5,Capital,30JUN2022,77151
North Metro,Intellectual Disability,65+,5,Core,30JUN2022,77152
North Metro,Intellectual Disability,7 to 14,188,ALL,30JUN2022,77153
North Metro,Intellectual Disability,7 to 14,185,Capacity Building,30JUN2022,77154
North Metro,Intellectual Disability,7 to 14,66,Capital,30JUN2022,77155
North Metro,Intellectual Disability,7 to 14,145,Core,30JUN2022,77156
North Metro,Intellectual Disability,ALL,1026,ALL,30JUN2022,77157
North Metro,Intellectual Disability,ALL,1009,Capacity Building,30JUN2022,77158
North Metro,Intellectual Disability,ALL,326,Capital,30JUN2022,77159
North Metro,Intellectual Disability,ALL,931,Core,30JUN2022,77160
North Metro,Multiple Sclerosis,25 to 34,5,ALL,30JUN2022,77173
North Metro,Multiple Sclerosis,25 to 34,5,Capacity Building,30JUN2022,77174
North Metro,Multiple Sclerosis,25 to 34,5,Capital,30JUN2022,77175
North Metro,Multiple Sclerosis,25 to 34,5,Core,30JUN2022,77176
North Metro,Multiple Sclerosis,35 to 44,14,ALL,30JUN2022,77177
North Metro,Multiple Sclerosis,35 to 44,14,Capacity Building,30JUN2022,77178
North Metro,Multiple Sclerosis,35 to 44,5,Capital,30JUN2022,77179
North Metro,Multiple Sclerosis,35 to 44,14,Core,30JUN2022,77180
North Metro,Multiple Sclerosis,45 to 54,38,ALL,30JUN2022,77181
North Metro,Multiple Sclerosis,45 to 54,43,Capacity Building,30JUN2022,77182
North Metro,Multiple Sclerosis,45 to 54,30,Capital,30JUN2022,77183
North Metro,Multiple Sclerosis,45 to 54,42,Core,30JUN2022,77184
North Metro,Multiple Sclerosis,55 to 64,66,ALL,30JUN2022,77185
North Metro,Multiple Sclerosis,55 to 64,63,Capacity Building,30JUN2022,77186
North Metro,Multiple Sclerosis,55 to 64,48,Capital,30JUN2022,77187
North Metro,Multiple Sclerosis,55 to 64,61,Core,30JUN2022,77188
North Metro,Multiple Sclerosis,65+,18,ALL,30JUN2022,77189
North Metro,Multiple Sclerosis,65+,19,Capacity Building,30JUN2022,77190
North Metro,Multiple Sclerosis,65+,15,Capital,30JUN2022,77191
North Metro,Multiple Sclerosis,65+,18,Core,30JUN2022,77192
North Metro,Multiple Sclerosis,ALL,141,ALL,30JUN2022,77197
North Metro,Multiple Sclerosis,ALL,141,Capacity Building,30JUN2022,77198
North Metro,Multiple Sclerosis,ALL,103,Capital,30JUN2022,77199
North Metro,Multiple Sclerosis,ALL,141,Core,30JUN2022,77200
North Metro,Other,0 to 6,5,ALL,30JUN2022,77201
North Metro,Other,0 to 6,5,Capacity Building,30JUN2022,77202
North Metro,Other,0 to 6,5,Capital,30JUN2022,77203
North Metro,Other,0 to 6,5,Core,30JUN2022,77204
North Metro,Other,15 to 18,5,ALL,30JUN2022,77205
North Metro,Other,15 to 18,5,Capacity Building,30JUN2022,77206
North Metro,Other,15 to 18,5,Capital,30JUN2022,77207
North Metro,Other,15 to 18,5,Core,30JUN2022,77208
North Metro,Other,19 to 24,5,ALL,30JUN2022,77209
North Metro,Other,19 to 24,5,Capacity Building,30JUN2022,77210
North Metro,Other,19 to 24,5,Capital,30JUN2022,77211
North Metro,Other,19 to 24,5,Core,30JUN2022,77212
North Metro,Other,25 to 34,5,ALL,30JUN2022,77213
North Metro,Other,25 to 34,5,Capacity Building,30JUN2022,77214
North Metro,Other,25 to 34,5,Capital,30JUN2022,77215
North Metro,Other,25 to 34,5,Core,30JUN2022,77216
North Metro,Other,35 to 44,5,ALL,30JUN2022,77217
North Metro,Other,35 to 44,5,Capacity Building,30JUN2022,77218
North Metro,Other,35 to 44,5,Capital,30JUN2022,77219
North Metro,Other,35 to 44,5,Core,30JUN2022,77220
North Metro,Other,45 to 54,11,ALL,30JUN2022,77221
North Metro,Other,45 to 54,12,Capacity Building,30JUN2022,77222
North Metro,Other,45 to 54,5,Capital,30JUN2022,77223
North Metro,Other,45 to 54,13,Core,30JUN2022,77224
North Metro,Other,55 to 64,29,ALL,30JUN2022,77225
North Metro,Other,55 to 64,29,Capacity Building,30JUN2022,77226
North Metro,Other,55 to 64,22,Capital,30JUN2022,77227
North Metro,Other,55 to 64,25,Core,30JUN2022,77228
North Metro,Other,65+,5,ALL,30JUN2022,77229
North Metro,Other,65+,5,Capacity Building,30JUN2022,77230
North Metro,Other,65+,5,Capital,30JUN2022,77231
North Metro,Other,65+,5,Core,30JUN2022,77232
North Metro,Other,7 to 14,12,ALL,30JUN2022,77233
North Metro,Other,7 to 14,12,Capacity Building,30JUN2022,77234
North Metro,Other,7 to 14,5,Capital,30JUN2022,77235
North Metro,Other,7 to 14,5,Core,30JUN2022,77236
North Metro,Other,ALL,84,ALL,30JUN2022,77237
North Metro,Other,ALL,84,Capacity Building,30JUN2022,77238
North Metro,Other,ALL,49,Capital,30JUN2022,77239
North Metro,Other,ALL,78,Core,30JUN2022,77240
North Metro,Other Neurological,0 to 6,5,ALL,30JUN2022,77241
North Metro,Other Neurological,0 to 6,5,Capacity Building,30JUN2022,77242
North Metro,Other Neurological,0 to 6,5,Capital,30JUN2022,77243
